码表编号	码表名称	排序号	代码	名称	上级代码	代码级别	特别说明	启用日期	废止日期	执行标准	系统代码
C0104	所有制性质	5	41	港澳台商控股企业	C0104	2					SMTMODS
C0104	所有制性质	6	42	外商控股企业	C0104	2					SMTMODS
C0104	所有制性质	7	5	其他	C0104	1					SMTMODS
C0104	所有制性质	8	51	其他国有控股企业	C0104	2					SMTMODS
C0104	所有制性质	9	52	集体控股企业	C0104	2					SMTMODS
C0104	所有制性质	10	53	其他	C0104	2					SMTMODS
C0105	实际控制人管理机构类型	1	1	国务院国资委	C0105	1					SMTMODS
C0105	实际控制人管理机构类型	2	2	地方国资委	C0105	1					SMTMODS
C0105	实际控制人管理机构类型	3	3	其他	C0105	1					SMTMODS
C0106	股权是否托管	3	0	已上市	C0106	1					SMTMODS
C0106	股权是否托管	1	1	已托管	C0106	1					SMTMODS
C0106	股权是否托管	2	2	未托管	C0106	1					SMTMODS
C0108	企业环境安全风险类型	1	A	涉及环境保护违法违规且尚未完成整改的企业	C0108	1					SMTMODS
C0108	企业环境安全风险类型	2	B	涉及安全生产违法违规且尚未完成整改的企业	C0108	1					SMTMODS
C0108	企业环境安全风险类型	3	C	涉及落后产能且尚未完成淘汰的企业	C0108	1					SMTMODS
C0108	企业环境安全风险类型	4	D	涉及职业病预防控制措施不达标且尚未完成整改的企业	C0108	1					SMTMODS
C0109	符合绿色贷款用途分类的行业类别	1	B06	煤炭开采和洗选业	B	2	指对各种煤炭的开采、洗选、分级等生产活动；不包括煤制品的生产和煤炭勘探活动				SMTMODS
C0109	符合绿色贷款用途分类的行业类别	2	B1110	煤炭开采和洗选专业及辅助性活动	B11	3					SMTMODS
C0109	符合绿色贷款用途分类的行业类别	3	C1713	棉印染精加工	C171	4	指对非自产的棉和化学纤维织物进行漂白、染色、印花、轧光、起绒、缩水等工序的加工				SMTMODS
C0109	符合绿色贷款用途分类的行业类别	4	C1723	毛染整精加工	C172	4	指对非自产的毛织物进行漂白、染色、印花等工序的染整精加工				SMTMODS
C0109	符合绿色贷款用途分类的行业类别	5	C1733	麻染整精加工	C173	4	指对非自产的麻织物进行漂白、染色、印花等工序的染整精加工				SMTMODS
C0109	符合绿色贷款用途分类的行业类别	6	C1743	丝印染精加工	C174	4	指对非自产的丝织物进行漂白、染色、印花、轧光、起绒、缩水等工序的加工				SMTMODS
C0109	符合绿色贷款用途分类的行业类别	7	C1752	化纤织物染整精加工	C175	4	指对化纤长丝坯布进行漂白、染色、印花、轧光、起绒、缩水等染整工序的加工				SMTMODS
C0109	符合绿色贷款用途分类的行业类别	8	C1910	皮革鞣制加工	C191	4	指动物生皮经脱毛、鞣制等物理和化学方法加工，再经涂饰和整理，制成具有不易腐烂、柔韧、透气等性能的皮革生产活动				SMTMODS
C0109	符合绿色贷款用途分类的行业类别	9	C1931	毛皮鞣制加工	C193	4	指带毛动物生皮经鞣制等化学和物理方法处理后，保持其绒毛形态及特点的毛皮(又称裘皮)的生产活动				SMTMODS
C0109	符合绿色贷款用途分类的行业类别	10	C221	纸浆制造	C22	3	指经机械或化学方法加工纸浆的生产活动				SMTMODS
C0109	符合绿色贷款用途分类的行业类别	11	C2521	炼焦	C252	4	指主要从硬煤和褐煤中生产焦炭、干馏炭及煤焦油或沥青等副产品的炼焦炉的操作活动				SMTMODS
C0109	符合绿色贷款用途分类的行业类别	12	C2611	无机酸制造	C261	4					SMTMODS
C0109	符合绿色贷款用途分类的行业类别	13	C2612	无机碱制造	C261	4	指烧碱、纯碱等的生产活动				SMTMODS
C0109	符合绿色贷款用途分类的行业类别	14	C2613	无机盐制造	C261	4					SMTMODS
C0109	符合绿色贷款用途分类的行业类别	15	C26131	电石制造	C2613	5					SMTMODS
C0109	符合绿色贷款用途分类的行业类别	16	C2614	有机化学原料制造	C261	4					SMTMODS
C0109	符合绿色贷款用途分类的行业类别	17	C26141	甲醇制造	C2614	5					SMTMODS
C0109	符合绿色贷款用途分类的行业类别	18	C26142	有机硅单体制造	C2614	5					SMTMODS
C0109	符合绿色贷款用途分类的行业类别	19	C2619	其他基础化学原料制造	C261	4					SMTMODS
C0109	符合绿色贷款用途分类的行业类别	20	C26191	黄磷制造	C2619	5					SMTMODS
C0109	符合绿色贷款用途分类的行业类别	21	C2621	氮肥制造	C262	4	指矿物氮肥及用化学方法制成含有作物营养元素氮的化肥的生产活动				SMTMODS
C0109	符合绿色贷款用途分类的行业类别	22	C2622	磷肥制造	C262	4	指以磷矿石为主要原料，用化学或物理方法制成含有作物营养元素磷的化肥的生产活动				SMTMODS
C0109	符合绿色贷款用途分类的行业类别	23	C2651	初级形态塑料及合成树脂制造	C265	4	也称初级塑料或原状塑料的生产活动，包括通用塑料、工程塑料、功能高分子塑料的制造				SMTMODS
C0109	符合绿色贷款用途分类的行业类别	24	C26511	电石法聚氯乙烯制造	C2651	5					SMTMODS
C0109	符合绿色贷款用途分类的行业类别	25	C2911	轮胎制造	C291	4					SMTMODS
C0109	符合绿色贷款用途分类的行业类别	26	C29111	斜交轮胎制造	C2911	5					SMTMODS
C0109	符合绿色贷款用途分类的行业类别	27	C29112	力轮胎制造	C2911	5					SMTMODS
C0109	符合绿色贷款用途分类的行业类别	28	C3011	水泥制造	C301	4	指以水泥熟料加入适量石膏或一定混合材，经研磨设备（水泥磨）磨制到规定的细度，制成水凝水泥的生产活动，还包括水泥熟料的生产活动				SMTMODS
C0109	符合绿色贷款用途分类的行业类别	29	C3012	石灰和石膏制造	C301	4					SMTMODS
C0109	符合绿色贷款用途分类的行业类别	30	C3041	平板玻璃制造	C304	4	指用浮法、垂直引上法、压延法等生产平板玻璃原片的活动				SMTMODS
C0109	符合绿色贷款用途分类的行业类别	31	C3110	炼铁	C311	4	指用高炉法、直接还原法、熔融还原法等，将铁从矿石等含铁化合物中还原出来的生产活动				SMTMODS
C0109	符合绿色贷款用途分类的行业类别	32	C3120	炼钢	C31	4	指利用不同来源的氧（如空气、氧气）来氧化炉料（主要是生铁）所含杂质的金属提纯活动				SMTMODS
C0109	符合绿色贷款用途分类的行业类别	33	C3140	铁合金冶炼	C314	4	指铁与其他一种或一种以上的金属或非金属元素组成的合金生产活动				SMTMODS
C0109	符合绿色贷款用途分类的行业类别	34	C3216	铝冶炼	C321	4	指对铝矿山原料通过冶炼、电解、铸型，以及对废杂铝料进行熔炼等提炼铝的生产活动				SMTMODS
C0109	符合绿色贷款用途分类的行业类别	35	C3731	金属船舶制造	C373	4	指以钢质、铝质等各种金属为主要材料，为民用或军事部门建造远洋、近海或内陆河湖的金属船舶的制造				SMTMODS
C0109	符合绿色贷款用途分类的行业类别	36	C3811	发电机及发电机组制造	C381	4	指发电机及其辅助装置、发电成套设备的制造				SMTMODS
C0109	符合绿色贷款用途分类的行业类别	37	C38111	风力发电设备制造	C3811	5					SMTMODS
C0109	符合绿色贷款用途分类的行业类别	38	D4411	火力发电	D441	4	指利用煤炭、石油、天然气等燃料燃烧产生的热能，通过火电动力装置转换成电能的生产活动				SMTMODS
C0113	还款责任人类型	1	A	共同借款人	C0113	1	表内、表外业务通用，一般而言在借款合同中借款人一栏共同签字的即为共同借款人。最典型的为在住房按揭贷款中，夫妻或者房屋的共同买受人作为共同借款人向银行申请贷款。但并非所有已婚家庭的房贷都是共同借款。仅当夫妻双方共同在贷款合同上签字、承诺共同还款时，才是共同借款。若仅以夫妻双方其中一个的名义申请贷款，即使另一方签署了连带还款责任保证书 ，也不是共同借款。				SMTMODS
C0113	还款责任人类型	2	B	票据承兑人	C0113	1	"仅表内业务用
如果掌握票据承兑人身份标识信息，且取得了票据承兑人关于报送征信数据的书面授权同意，则填报相关还款责任人段时，还款责任人类型填写“3-票据承兑人”。"				SMTMODS
C0113	还款责任人类型	3	C	应收账款债务人	C0113	1	"仅表内业务用
当应收账款的债权人使用应收账款从银行（或保理公司）融资， 且应收账款的债务人与银行签署了付款承诺协议并书面授权同意向征信系统报送信息，可以将应收账款的债务人作为相关还款责任人报送。
如果应收账款的债务人没有明确承诺按时付款，则不能将应收账款的债务人作为相关还款责任人报送。"				SMTMODS
C0113	还款责任人类型	4	D	供应链中核心企业	C0113	1	"仅表内业务用
在供应链融资中，银行为核心企业的经销商提供融资服务时，有些产品会要求核心企业签署回购担保或退款承诺函（或在合作协议中有回购或退款条款），银行取得了供应链中核心企业书面授权同意向
征信系统报送信息。银行在报送这些产品对应的信贷账户数据时，“其他还款保证方式”可以填报“第三方付款承诺”，并将核心企业作为相关还款人报送，还款责任人类型填写“供应链中核心企业”。"				SMTMODS
C0113	还款责任人类型	5	Z	其他	C0113	1	表内、表外业务通用				SMTMODS
C0114	婚姻状况2	1	10	未婚	C0114	1					SMTMODS
C0114	婚姻状况2	2	20	已婚	C0114	1					SMTMODS
C0114	婚姻状况2	3	21	初婚	C0114	1					SMTMODS
C0114	婚姻状况2	4	22	再婚	C0114	1					SMTMODS
C0114	婚姻状况2	5	23	复婚	C0114	1					SMTMODS
C0114	婚姻状况2	6	30	丧偶	C0114	1					SMTMODS
C0114	婚姻状况2	7	40	离婚	C0114	1					SMTMODS
C0114	婚姻状况2	8	90	未说明的婚姻状况	C0114	1					SMTMODS
C0114	婚姻状况2	9	91	单身	C0114	1	对于无法区分未婚、丧偶、离婚的情况，统一填写“91-单身”				SMTMODS
C0114	婚姻状况2	10	99	未知	C0114	1	对于婚姻状况无法获知的，统一填写“99-未知”				SMTMODS
C0115	最高学历2	1	10	研究生	C0115	1					SMTMODS
C0115	最高学历2	2	20	大学本科	C0115	1					SMTMODS
C0115	最高学历2	3	30	大专	C0115	1					SMTMODS
C0115	最高学历2	4	40	中专、职高、技校	C0115	1					SMTMODS
C0115	最高学历2	5	60	高中	C0115	1					SMTMODS
C0115	最高学历2	6	70	初中	C0115	1					SMTMODS
C0115	最高学历2	7	80	小学	C0115	1					SMTMODS
C0115	最高学历2	8	90	其他	C0115	1					SMTMODS
C0115	最高学历2	9	91	初中及以下	C0115	1	对于不区分“初中及以下”学历的机构，需填写初中、小学等时，统一填写“91-初中及以下”				SMTMODS
C0115	最高学历2	10	99	未知	C0115	1					SMTMODS
C0116	最高学位2	1	1	名誉博士	C0116	1					SMTMODS
C0116	最高学位2	2	2	博士	C0116	1					SMTMODS
C0116	最高学位2	3	3	硕士	C0116	1					SMTMODS
C0116	最高学位2	4	4	学士	C0116	1					SMTMODS
C0116	最高学位2	5	5	无	C0116	1					SMTMODS
C0116	最高学位2	6	9	未知	C0116	1					SMTMODS
C0117	就业状况	1	11	国家公务员	C0117	1					SMTMODS
C0117	就业状况	2	13	专业技术人员	C0117	1					SMTMODS
C0117	就业状况	3	17	职员	C0117	1					SMTMODS
C0117	就业状况	4	21	企业管理人员	C0117	1					SMTMODS
C0117	就业状况	5	24	工人	C0117	1					SMTMODS
C0117	就业状况	6	27	农民	C0117	1					SMTMODS
C0117	就业状况	7	31	学生	C0117	1					SMTMODS
C0117	就业状况	8	37	现役军人	C0117	1					SMTMODS
C0117	就业状况	9	51	自由职业者	C0117	1					SMTMODS
C0117	就业状况	10	54	个体经营者	C0117	1					SMTMODS
C0117	就业状况	11	70	无业人员	C0117	1					SMTMODS
C0117	就业状况	12	80	退（离）休人员	C0117	1					SMTMODS
C0117	就业状况	13	90	其他	C0117	1					SMTMODS
C0117	就业状况	14	91	在职	C0117	1					SMTMODS
C0117	就业状况	15	99	未知	C0117	1					SMTMODS
C0118	单位性质	1	10	机关、事业单位	C0118	1					SMTMODS
C0118	单位性质	2	20	国有企业	C0118	1					SMTMODS
C0118	单位性质	3	30	外资企业	C0118	1					SMTMODS
C0118	单位性质	4	40	个体、私营企业	C0118	1					SMTMODS
C0118	单位性质	5	50	其他（包括三资企业、民营企业、民间团体等）	C0118	1					SMTMODS
C0118	单位性质	6	99	未知	C0118	1	对于单位性质无法获知的，填写99-未知”				SMTMODS
C0119	居住状况2	1	1	自置	C0119	1					SMTMODS
C0119	居住状况2	9	11	自有	C0119	1	对于无法详细区分自置、按揭、共有住宅等自有住宅的情况，统一填写“11-自有”				SMTMODS
C0119	居住状况2	10	12	借住	C0119	1	对于无法区分具体借住类型的情况，统一填写“12-借住”				SMTMODS
C0119	居住状况2	2	2	按揭	C0119	1					SMTMODS
C0119	居住状况2	3	3	亲属楼宇	C0119	1					SMTMODS
C0119	居住状况2	4	4	集体宿舍	C0119	1					SMTMODS
C0119	居住状况2	5	5	租房	C0119	1					SMTMODS
C0119	居住状况2	6	6	共有住宅	C0119	1					SMTMODS
C0119	居住状况2	7	7	其他	C0119	1					SMTMODS
C0119	居住状况2	8	9	未知	C0119	1					SMTMODS
C0121	评估机构类型	1	A	自评估	C0121	1					SMTMODS
C0121	评估机构类型	2	B	第三方机构评估	C0121	1					SMTMODS
C0121	评估机构类型	3	C	内外部合作评估	C0121	1					SMTMODS
C0122	抵押物识别号类型	1	A	房产权证号	C0122	1					SMTMODS
C0122	抵押物识别号类型	2	B	土地使用权证书号	C0122	1					SMTMODS
C0122	抵押物识别号类型	3	C	建设用地规划许可证号	C0122	1					SMTMODS
C0122	抵押物识别号类型	4	D	交通工具发动机号	C0122	1					SMTMODS
C0122	抵押物识别号类型	5	E	交通工具营运执照号	C0122	1					SMTMODS
C0122	抵押物识别号类型	6	F	机器设备规格型号	C0122	1					SMTMODS
C0123	身份证细类	1	A	香港身份证	C0123	1					SMTMODS
C0123	身份证细类	2	B	澳门身份证	C0123	1					SMTMODS
C0123	身份证细类	3	C	台湾身份证	C0123	1					SMTMODS
C0123	身份证细类	4	Z	内地身份证	C0123	1					SMTMODS
C0124	未知国别分类	1	A	中国（含港澳台）	C0124	1	对于无法获知登记注册地是大陆还是港、澳、台的				SMTMODS
C0124	未知国别分类	2	B	外国（不含港澳台）	C0124	1	对于港、澳、台以外的外国企业，无法区分具体国家的				SMTMODS
C0124	未知国别分类	3	C	未知	C0124	1	对于无法获知国别的				SMTMODS
C0125	组织机构类型	1	1	企业	C0125	1					SMTMODS
C0125	组织机构类型	2	11	公司	C0125	2					SMTMODS
C0125	组织机构类型	3	13	非公司制企业法人	C0125	2					SMTMODS
C0125	组织机构类型	4	15	企业分支机构	C0125	2					SMTMODS
C0125	组织机构类型	5	17	个人独资企业、合伙企业	C0125	2					SMTMODS
C0125	组织机构类型	6	19	其他企业	C0125	2					SMTMODS
C0125	组织机构类型	7	3	机关	C0125	1					SMTMODS
C0125	组织机构类型	8	31	中国共产党	C0125	2					SMTMODS
C0125	组织机构类型	9	32	国家权力机关法人	C0125	2					SMTMODS
C0125	组织机构类型	10	33	国家行政机关法人	C0125	2					SMTMODS
C0125	组织机构类型	11	34	国家司法机关法人	C0125	2					SMTMODS
C0125	组织机构类型	12	35	政协组织	C0125	2					SMTMODS
C0125	组织机构类型	13	36	民主党派	C0125	2					SMTMODS
C0125	组织机构类型	14	37	人民解放军、武警部队	C0125	2					SMTMODS
C0125	组织机构类型	15	39	其他机关	C0125	2					SMTMODS
C0125	组织机构类型	16	5	事业单位	C0125	1					SMTMODS
C0125	组织机构类型	17	51	事业单位法人	C0125	2					SMTMODS
C0125	组织机构类型	18	53	事业单位分支、派出机构	C0125	2					SMTMODS
C0125	组织机构类型	19	59	其他事业单位	C0125	2					SMTMODS
C0125	组织机构类型	20	7	社会团体	C0125	1					SMTMODS
C0125	组织机构类型	21	71	社会团体法人	C0125	2					SMTMODS
C0125	组织机构类型	22	73	社会团体分支、代表机构	C0125	2					SMTMODS
